"StateName","CountyName","FIPSWinner","VariableName","VariableValue","TrumpVClinton","TrumpVClintonPCT","CumTrumpVClinton"
"Virginia","Lexington, VA","Clinton","MedianAge",21.4,-748,-30.3448275862069,-0.000545898268923748
"Virginia","Radford, VA","Clinton","MedianAge",22.3,-287,-4.71884248602433,-0.000755353888149838
"Idaho","Madison, ID","Trump","MedianAge",23.2,7740,49.3370729219786,0.00489337953627504
"Georgia","Chattahoochee, GA","Trump","MedianAge",23.3,157,11.294964028777,0.00500795978790743
"Virginia","Harrisonburg, VA","Clinton","MedianAge",23.5,-3950,-21.9603046644799,0.00212520823409887
"South Dakota","Todd, SD","Clinton","MedianAge",23.9,-1018,-47.9058823529412,0.00138226112478821
"Washington","Whitman, WA","Clinton","MedianAge",24.2,-743,-4.12136676281341,0.000840011908464216
"Utah","Utah, UT","Trump","MedianAge",24.4,73660,36.1713202581,0.0545978548080942
"Virginia","Williamsburg, VA","Clinton","MedianAge",24.6,-3281,-43.0238657225282,0.0522033464921333
"Kansas","Riley, KS","Trump","MedianAge",24.7,766,3.48593792664057,0.0527623813504161
"Mississippi","Oktibbeha, MS","Clinton","MedianAge",25,-283,-1.56146546016332,0.0525558449732699
"Utah","Cache, UT","Trump","MedianAge",25,12576,26.9189605719423,0.0617339420721803
"South Dakota","Oglala Lakota, SD","Clinton","MedianAge",25.1,-2269,-78.1067125645439,0.0600780020024103
"South Dakota","Clay, SD","Clinton","MedianAge",25.2,-499,-9.84415072006313,0.0597138265529545
"Texas","Brazos, TX","Trump","MedianAge",25.2,15617,23.2357798574638,0.0711112774430376
"Iowa","Story, IA","Clinton","MedianAge",25.9,-6251,-12.3374188327708,0.0665492318828206
"South Dakota","Buffalo, SD","Clinton","MedianAge",25.9,-125,-25.5102040816327,0.0664580055678266
"North Carolina","Onslow, NC","Trump","MedianAge",26.1,19608,34.3187188238383,0.0807681302430363
"Kansas","Geary, KS","Trump","MedianAge",26.2,1552,20.682302771855,0.0819007961700011
"Georgia","Bulloch, GA","Trump","MedianAge",26.3,5836,23.0526149470691,0.0861599703644383
"Michigan","Isabella, MI","Trump","MedianAge",26.3,934,3.65700861393893,0.086841613390073
"South Dakota","Brookings, SD","Trump","MedianAge",26.4,1869,14.7397476340694,0.0882056292518624
"Georgia","Clarke, GA","Clinton","MedianAge",26.5,-16886,-37.1316738499428,0.0758820488119608
"Wyoming","Albany, WY","Trump","MedianAge",26.6,712,4.17350527549824,0.0764016739021663
"Missouri","Pulaski, MO","Trump","MedianAge",26.8,6954,51.5569395017794,0.0814767762579093
"North Dakota","Sioux, ND","Clinton","MedianAge",27,-498,-40.4220779220779,0.0811133306189734
"Oklahoma","Payne, OK","Trump","MedianAge",27.2,7863,28.3249279538905,0.0868518307373523
"Louisiana","Lincoln, LA","Trump","MedianAge",27.4,3654,19.5725534308211,0.0895185583772552
"South Dakota","Ziebach, SD","Trump","MedianAge",27.5,15,1.95567144719687,0.0895295055350545
"Virginia","Montgomery, VA","Clinton","MedianAge",27.5,-562,-1.30603518393716,0.0891193520228417
"Georgia","Liberty, GA","Clinton","MedianAge",27.6,-3422,-21.1980424951992,0.0866219404235676
"Indiana","Tippecanoe, IN","Trump","MedianAge",27.9,3486,5.50371808838158,0.0891660598961186
"Missouri","Adair, MO","Trump","MedianAge",27.9,2530,24.7408566399374,0.091012480511596
"Ohio","Athens, OH","Clinton","MedianAge",28,-5016,-16.8837725941634,0.0873517509435191
"Texas","Kleberg, TX","Clinton","MedianAge",28,-349,-3.6690496215307,0.087097047072056
"Utah","Iron, UT","Trump","MedianAge",28.1,9111,51.0964051371207,0.0937463507193345
"Missouri","Nodaway, MO","Trump","MedianAge",28.3,3851,40.7168534573906,0.0965568510316678
"Texas","Webb, TX","Clinton","MedianAge",28.3,-29360,-51.5947632018276,0.0751296141658908
"Indiana","Monroe, IN","Clinton","MedianAge",28.4,-13624,-23.3072159304752,0.065186675642071
"Idaho","Latah, ID","Clinton","MedianAge",28.5,-828,-4.55620976173444,0.0645823925315512
"Kentucky","Christian, KY","Trump","MedianAge",28.5,6920,31.3363220576914,0.0696326813296158
"Mississippi","Lafayette, MS","Trump","MedianAge",28.5,2903,14.7788016087156,0.0717513212690351
"Nebraska","Thurston, NE","Trump","MedianAge",28.6,124,5.93869731800766,0.0718418177735091
"Virginia","Lynchburg, VA","Trump","MedianAge",28.7,3190,8.94634994531229,0.0741699133321545
"Kansas","Douglas, KS","Clinton","MedianAge",28.8,-16507,-32.95665541957,0.0621229310793145
"Texas","Hidalgo, TX","Clinton","MedianAge",28.8,-70167,-40.4567652807648,0.0109143163258752
"Texas","Gaines, TX","Trump","MedianAge",28.9,3310,71.6450216450217,0.0133299891469148
"Washington","Adams, WA","Trump","MedianAge",28.9,1784,37.3065662902551,0.0146319711145083
"South Dakota","Dewey, SD","Clinton","MedianAge",29.1,-165,-9.66042154566745,0.0145115523787163
"Texas","Starr, TX","Clinton","MedianAge",29.1,-7065,-60.1788756388416,0.00935544105525872
"Texas","Waller, TX","Trump","MedianAge",29.1,4783,28.4973784556721,0.0128461247721869
"Washington","Franklin, WA","Trump","MedianAge",29.1,4320,17.5509872430324,0.0159989062183775
"Texas","Zapata, TX","Clinton","MedianAge",29.2,-1034,-32.9089751750477,0.0152442821407477
"Illinois","Champaign, IL","Clinton","MedianAge",29.3,-16769,-18.3011743135286,0.00300608953168037
"Georgia","Lowndes, GA","Trump","MedianAge",29.4,6571,17.381298770004,0.0078016744582819
"Kansas","Seward, KS","Trump","MedianAge",29.4,1531,30.3890432711394,0.0089190143643277
"New Mexico","Roosevelt, NM","Trump","MedianAge",29.4,2430,40.8403361344538,0.0106924539278099
"North Dakota","Grand Forks, ND","Trump","MedianAge",29.4,5489,18.0767330808497,0.0146983838718239
"South Dakota","Bennett, SD","Trump","MedianAge",29.4,254,22.1061792863359,0.0148837557438916
"Texas","Kenedy, TX","Clinton","MedianAge",29.4,-15,-8.06451612903226,0.0148728085860923
"Virginia","Fredericksburg, VA","Clinton","MedianAge",29.4,-2963,-26.3214000177667,0.0127103800154759
"North Carolina","Watauga, NC","Clinton","MedianAge",29.5,-441,-1.47073536768384,0.0123885335761773
"Missouri","Johnson, MO","Trump","MedianAge",29.7,7789,36.4619417657523,0.0180730277160798
"Utah","Uintah, UT","Trump","MedianAge",29.7,8815,68.5245646766169,0.0245063074494526
"Iowa","Johnson, IA","Clinton","MedianAge",29.8,-29156,-37.894463218092,0.00322795192974564
"Montana","Big Horn, MT","Clinton","MedianAge",29.8,-241,-5.68798678310125,0.00305206759443732
"South Dakota","Corson, SD","Trump","MedianAge",29.8,53,4.51063829787234,0.00309074755199475
"Virginia","Charlottesville, VA","Clinton","MedianAge",29.8,-14941,-66.5019806827792,-0.00781335142660113
"Texas","Maverick, TX","Clinton","MedianAge",29.9,-7581,-55.7918751839859,-0.0133460449783537
"Florida","Leon, FL","Clinton","MedianAge",30,-38247,-24.8549203605383,-0.0412591079349401
"Louisiana","Vernon, LA","Trump","MedianAge",30,10806,64.9672338123008,-0.0333727754563438
"Utah","Juab, UT","Trump","MedianAge",30,2385,56.5031982942431,-0.0316321773662594
"Virginia","Norfolk, VA","Clinton","MedianAge",30,-35471,-42.5388259279247,-0.0575192863194602
"West Virginia","Monongalia, WV","Trump","MedianAge",30,3733,10.1539549559352,-0.0547949036484811
"Colorado","Alamosa, CO","Clinton","MedianAge",30.1,-143,-2.06081567949273,-0.0548992665528342
"Illinois","Jackson, IL","Clinton","MedianAge",30.1,-791,-3.21322663200228,-0.0554765466741159
"Minnesota","Blue Earth, MN","Trump","MedianAge",30.1,1239,3.68826838924776,-0.0545723114398959
"Missouri","Boone, MO","Clinton","MedianAge",30.1,-4925,-5.87232317451232,-0.0581666282506572
"Nebraska","Wayne, NE","Trump","MedianAge",30.1,1858,49.2055084745763,-0.0568106403045873
"New York","Tompkins, NY","Clinton","MedianAge",30.2,-18519,-43.3923801490229,-0.0703260013235698
"Texas","Bell, TX","Trump","MedianAge",30.2,14197,14.9451544308062,-0.0599648813718178
"Texas","Nacogdoches, TX","Trump","MedianAge",30.2,7925,35.0322694721952,-0.0541811330012019
"Utah","Davis, UT","Trump","MedianAge",30.2,33443,23.838817290146,-0.0297740797824627
"Utah","Duchesne, UT","Trump","MedianAge",30.2,5008,71.6657126502576,-0.0261191886985455
"Alabama","Lee, AL","Trump","MedianAge",30.3,13387,22.6166140122654,-0.0163492152679543
"California","Tulare, CA","Trump","MedianAge",30.3,10714,9.38984417451053,-0.00853002535719353
"Illinois","Dekalb, IL","Clinton","MedianAge",30.3,-1375,-3.15366972477064,-0.00953351482212689
"North Dakota","Rolette, ND","Clinton","MedianAge",30.3,-882,-23.4886817576565,-0.0101772077007241
"Pennsylvania","Centre, PA","Clinton","MedianAge",30.3,-1814,-2.34648867502296,-0.0115010839839162
"Tennessee","Montgomery, TN","Trump","MedianAge",30.3,10642,18.4692814994794,-0.003734440430592
"Texas","Erath, TX","Trump","MedianAge",30.3,9050,65.1407183473692,0.00287034477496939
"California","Merced, CA","Clinton","MedianAge",30.4,-8592,-12.1374789868482,-0.0034001872124542
"Kansas","Finney, KS","Trump","MedianAge",30.4,3155,31.0562063195196,-0.00109763502200711
"Montana","Roosevelt, MT","Trump","MedianAge",30.4,237,6.48959474260679,-0.000924669928778594
"Ohio","Holmes, OH","Trump","MedianAge",30.4,6932,62.4167116873762,0.00413437659552544
"South Dakota","Jackson, SD","Trump","MedianAge",30.5,399,36.4383561643836,0.0044255709929861
"Texas","Zavala, TX","Clinton","MedianAge",30.5,-1942,-57.1849234393404,0.00300827896324023
"Utah","Sanpete, UT","Trump","MedianAge",30.5,5612,54.7672489509125,0.00710397560120824
"Texas","Coryell, TX","Trump","MedianAge",30.6,7161,39.231907083767,0.0123301487345812
"Texas","Lubbock, TX","Trump","MedianAge",30.6,37628,38.0030905032672,0.0397914589793175
"Utah","San Juan, UT","Trump","MedianAge",30.6,603,10.8962775569209,0.0402315347228483
"Illinois","Mcdonough, IL","Trump","MedianAge",30.7,1507,11.465307364577,0.0413313591764152
"New Mexico","Curry, NM","Trump","MedianAge",30.7,5914,44.2333582647719,0.0456474585914086
"Oklahoma","Custer, OK","Trump","MedianAge",30.7,5722,54.2832748316099,0.0498234343865713
"Texas","Dallam, TX","Trump","MedianAge",30.7,1039,67.2927461139896,0.050581707516801
"Texas","Ector, TX","Trump","MedianAge",30.7,14771,40.4352586914865,0.0613617387070051
"Utah","Tooele, UT","Trump","MedianAge",30.7,6596,30.0336945633367,0.0661755688966054
"Arizona","Coconino, AZ","Clinton","MedianAge",30.8,-11296,-18.8946875418172,0.0579316292632329
"Florida","Alachua, FL","Clinton","MedianAge",30.8,-28986,-22.2797847809377,0.0367773415319177
"Idaho","Elmore, ID","Trump","MedianAge",30.8,4002,46.9608073222248,0.0396980432327637
"New Mexico","Mckinley, NM","Clinton","MedianAge",30.8,-8472,-39.0360779615721,0.0335150885077343
"California","Yolo, CA","Clinton","MedianAge",30.9,-34013,-41.4337921793154,0.00869204329262278
"Kansas","Ford, KS","Trump","MedianAge",30.9,2965,38.4166882612076,0.0108559314842791
"Texas","Hays, TX","Trump","MedianAge",30.9,602,0.834210963915531,0.0112952774172899
"North Dakota","Benson, ND","Trump","MedianAge",31,87,4.3262058677275,0.0113587709325257
"California","Kern, CA","Trump","MedianAge",31.1,30895,12.6534323382331,0.0339062669464283
"Idaho","Jefferson, ID","Trump","MedianAge",31.1,7460,65.0108932461874,0.0393506534252668
"Indiana","Lagrange, IN","Trump","MedianAge",31.1,4945,51.6934978047251,0.0429595664464271
"North Carolina","Cumberland, NC","Clinton","MedianAge",31.1,-20340,-15.9521904851536,0.0281152204706129
"North Dakota","Ward, ND","Trump","MedianAge",31.1,12830,46.8043192762294,0.0374786894415911
"Texas","Moore, TX","Trump","MedianAge",31.1,2879,54.4852384557154,0.0395798139285316
"Arkansas","Washington, AR","Trump","MedianAge",31.2,8110,9.90703753924335,0.0454985772453385
"Georgia","Long, GA","Trump","MedianAge",31.2,1266,30.7505465144523,0.0464225173635972
"Texas","Cameron, TX","Clinton","MedianAge",31.2,-29930,-32.504697053617,0.0245792885014477
"Alabama","Pike, AL","Trump","MedianAge",31.3,2637,20.0258201701093,0.0265037988425599
"Montana","Glacier, MT","Clinton","MedianAge",31.3,-1501,-29.576354679803,0.0254083532521127
"Texas","Andrews, TX","Trump","MedianAge",31.3,3091,62.5328747724054,0.0276641975692829
"California","Fresno, CA","Clinton","MedianAge",31.4,-17292,-6.02378580237022,0.0150443140582809
"California","Kings, CA","Trump","MedianAge",31.4,4476,13.0457592538618,0.018310945945584
"North Carolina","Hoke, NC","Clinton","MedianAge",31.4,-1966,-10.7844212835985,0.0168761384633593
"Michigan","Ingham, MI","Clinton","MedianAge",31.5,-35242,-26.6712074772013,-0.00884384388077269
"North Carolina","Pitt, NC","Clinton","MedianAge",31.5,-6133,-7.61607907906665,-0.0133197717996355
"Oklahoma","Texas, OK","Trump","MedianAge",31.5,3763,65.1038062283737,-0.0105734948130578
"Texas","Deaf Smith, TX","Trump","MedianAge",31.5,1726,40.9392789373814,-0.00931384185562148
"Texas","Frio, TX","Clinton","MedianAge",31.5,-588,-13.3636363636364,-0.00974297044135298
"Arkansas","Faulkner, AR","Trump","MedianAge",31.6,14717,30.9655564205609,0.000997650980773747
"Georgia","Camden, GA","Trump","MedianAge",31.6,6380,33.4574440190886,0.00565384209806454
"Texas","El Paso, TX","Clinton","MedianAge",31.6,-92331,-43.1437142536728,-0.0617302930195806
"Wisconsin","Menominee, WI","Clinton","MedianAge",31.6,-735,-56.1926605504587,-0.062266703751745
"Idaho","Cassia, ID","Trump","MedianAge",31.7,4913,60.0758131572512,-0.0586811446672231
"Texas","Brooks, TX","Clinton","MedianAge",31.7,-1324,-51.0015408320493,-0.0596474137956389
"Texas","La Salle, TX","Clinton","MedianAge",31.7,-257,-12.4817872753764,-0.0598349750992665
"Texas","Ochiltree, TX","Trump","MedianAge",31.7,2354,78.4143904063957,-0.0581170011353005
"Texas","Val Verde, TX","Clinton","MedianAge",31.7,-1074,-7.88719982374973,-0.0589008176337285
"New Mexico","Lea, NM","Trump","MedianAge",31.8,8565,48.3570460704607,-0.0526499905303436
"New York","Jefferson, NY","Trump","MedianAge",31.8,7954,20.802385186735,-0.0468450776546491
"Oklahoma","Comanche, OK","Trump","MedianAge",31.8,7720,23.7071612823977,-0.0412109404406232
"Utah","Salt Lake, UT","Clinton","MedianAge",31.8,-37820,-8.92522118359477,-0.0688123743051903
"Utah","Weber, UT","Trump","MedianAge",31.8,17104,19.8869846289794,-0.0563296951719392
"Alabama","Tuscaloosa, AL","Trump","MedianAge",31.9,15961,19.2998790810157,-0.0446811894629928
"Mississippi","Forrest, MS","Trump","MedianAge",31.9,3745,13.3444982896237,-0.0419480490657743
"North Dakota","Cass, ND","Trump","MedianAge",31.9,8455,10.4613899852761,-0.0357775011195841
"Texas","Martin, TX","Trump","MedianAge",31.9,1189,67.4801362088536,-0.0349097564113617
"Texas","Upton, TX","Trump","MedianAge",31.9,721,53.5263548626578,-0.0343835630264766
"Arizona","Graham, AZ","Trump","MedianAge",32,4724,38.4659229704422,-0.0309359381302256
"South Dakota","Mellette, SD","Trump","MedianAge",32,164,24.0117130307467,-0.0308162492049535
"Texas","Taylor, TX","Trump","MedianAge",32,23165,50.6239209772941,-0.0139101885102762
"Utah","Box Elder, UT","Trump","MedianAge",32,9948,50.0452761847268,-0.00665003345779838
"California","Yuba, CA","Trump","MedianAge",32.1,5260,22.8715540481781,-0.00281123012285331
"Idaho","Jerome, ID","Trump","MedianAge",32.1,3315,49.1038364686713,-0.000391908249213974
"Texas","Midland, TX","Trump","MedianAge",32.1,26948,54.7590018694627,0.01927502564244
"Virginia","Prince Edward, VA","Clinton","MedianAge",32.1,-490,-5.35929126107404,0.0189174184876637
"California","Imperial, CA","Clinton","MedianAge",32.2,-19963,-41.5108856126926,0.00434821107787124
"Kansas","Ellis, KS","Trump","MedianAge",32.2,5724,47.9116096091069,0.00852564649407382
"Kentucky","Rowan, KY","Trump","MedianAge",32.2,1879,21.2364376130199,0.00989696046106276
"Massachusetts","Suffolk, MA","Clinton","MedianAge",32.2,-195330,-62.3493773999866,-0.13265692840107
"Mississippi","Tunica, MS","Clinton","MedianAge",32.2,-1814,-50.8550602747407,-0.133980804684263
"North Dakota","Mckenzie, ND","Trump","MedianAge",32.2,2972,63.6130136986301,-0.131811807818967
"Washington","Grant, WA","Trump","MedianAge",32.2,10708,36.5985371522319,-0.123996996771326
"Texas","Willacy, TX","Clinton","MedianAge",32.3,-1875,-36.8007850834151,-0.125365391496235
"Utah","Morgan, UT","Trump","MedianAge",32.3,2611,50.288906009245,-0.123459856228641
"Georgia","Clayton, GA","Clinton","MedianAge",32.4,-65575,-70.0737337037829,-0.171317181074463
"Idaho","Bonneville, ID","Trump","MedianAge",32.4,17769,40.1822663440447,-0.158349177945444
"Idaho","Franklin, ID","Trump","MedianAge",32.4,3516,63.9388979814512,-0.155783164157295
"Minnesota","Clay, MN","Trump","MedianAge",32.4,572,1.94571059255731,-0.155365712539882
"New Mexico","Dona Ana, NM","Clinton","MedianAge",32.4,-12573,-17.7966821424527,-0.164541620207233
"Texas","Oldham, TX","Trump","MedianAge",32.4,772,81.4345991561182,-0.16397820648583
"California","San Bernardino, CA","Clinton","MedianAge",32.5,-69593,-10.6414081099968,-0.214767910000818
"Kansas","Lyon, KS","Trump","MedianAge",32.5,1903,15.2581783194355,-0.21337908058135
"Nebraska","Buffalo, NE","Trump","MedianAge",32.5,9806,46.4101471910644,-0.206222558622705
"Texas","Hale, TX","Trump","MedianAge",32.5,4265,48.1485662677805,-0.203109916755112
"Texas","Parmer, TX","Trump","MedianAge",32.5,1430,57.9886455798865,-0.202066287711581
"Washington","Yakima, WA","Trump","MedianAge",32.5,10444,13.0974028417,-0.194444146641207
"Kansas","Crawford, KS","Trump","MedianAge",32.6,3425,23.0004700826002,-0.191944545610373
"North Dakota","Williams, ND","Trump","MedianAge",32.6,8334,65.073787772312,-0.185862304737097
"Idaho","Bannock, ID","Trump","MedianAge",32.7,6838,20.4632511371798,-0.180871860401669
"Idaho","Clark, ID","Trump","MedianAge",32.7,159,56.1837455830389,-0.180755820528996
"Illinois","Mclean, IL","Trump","MedianAge",32.7,1041,1.28006492548325,-0.179996087777727
"Minnesota","Stevens, MN","Trump","MedianAge",32.7,683,12.6528343831049,-0.1794976271926
"Mississippi","Claiborne, MS","Clinton","MedianAge",32.7,-3168,-74.1573033707865,-0.181809666919806
"Oregon","Benton, OR","Clinton","MedianAge",32.7,-15748,-32.3016019527004,-0.193302722988003
"South Carolina","Richland, SC","Clinton","MedianAge",32.7,-55531,-32.9127203328552,-0.233829830971432
"Virginia","Manassas Park, VA","Clinton","MedianAge",32.7,-1471,-28.1154434250765,-0.23490338224628
"Wyoming","Campbell, WY","Trump","MedianAge",32.7,14454,79.4219462607836,-0.224354700990901
"Idaho","Canyon, ID","Trump","MedianAge",32.8,30339,41.6830390877241,-0.202212979626091
"Kansas","Grant, KS","Trump","MedianAge",32.8,1363,57.0531603181247,-0.201218247887397
"Kentucky","Warren, KY","Trump","MedianAge",32.8,11707,24.1610599744087,-0.192674356130325
"Michigan","Houghton, MI","Trump","MedianAge",32.8,2457,15.5891123659666,-0.190881211682804
"Texas","Harris, TX","Clinton","MedianAge",32.8,-161959,-12.3433822722451,-0.309080593683634
"Texas","Hockley, TX","Trump","MedianAge",32.8,4549,62.2213103542607,-0.305760685628375
"Virginia","Newport News, VA","Clinton","MedianAge",32.8,-20150,-26.640400862012,-0.320466367605398
"Idaho","Bingham, ID","Trump","MedianAge",32.9,7983,48.018045112782,-0.314640290224625
"Mississippi","Leflore, MS","Clinton","MedianAge",32.9,-4575,-41.0682226211849,-0.317979173353404
"Nebraska","Lancaster, NE","Clinton","MedianAge",32.9,-310,-0.227568031830167,-0.318205414614589
"Tennessee","Rutherford, TN","Trump","MedianAge",32.9,27809,25.8842473658736,-0.297910113865256
"Texas","Mclennan, TX","Trump","MedianAge",32.9,21197,26.8061966487512,-0.282440320273844
"Virginia","Richmond City, VA","Clinton","MedianAge",32.9,-65678,-63.5146896698451,-0.33037281560322
"Arizona","Greenlee, AZ","Trump","MedianAge",33,800,24.2424242424242,-0.329788967187259
"Colorado","Adams, CO","Clinton","MedianAge",33,-16476,-8.5069471336297,-0.341813325313981
"Louisiana","St. Bernard, LA","Trump","MedianAge",33,5277,33.3670565918432,-0.337962115200196
"Texas","Travis, TX","Clinton","MedianAge",33,-181051,-38.6266854412016,-0.470095039647942
"Texas","Winkler, TX","Trump","MedianAge",33,983,52.3987206823028,-0.469377635906829
"Utah","Beaver, UT","Trump","MedianAge",33,1574,62.8343313373253,-0.468228914148426
"Utah","Wasatch, UT","Trump","MedianAge",33,3052,24.8817870536442,-0.466001532441534
"Washington","Kittitas, WA","Trump","MedianAge",33,2611,13.3112413968901,-0.46409599717394
"Texas","Bexar, TX","Clinton","MedianAge",33.1,-79217,-13.4346937564127,-0.521909397132941
"Texas","Dallas, TX","Clinton","MedianAge",33.1,-198135,-26.1056717432636,-0.666510404503538
"Louisiana","East Baton Rouge, LA","Clinton","MedianAge",33.2,-18168,-9.24622501793974,-0.679769602030018
"Montana","Gallatin, MT","Clinton","MedianAge",33.2,-444,-0.824987457960944,-0.680093637900876
"New York","Bronx, NY","Clinton","MedianAge",33.2,-315849,-79.0567227837265,-0.910603560817048
"Oklahoma","Cleveland, OK","Trump","MedianAge",33.2,23709,21.6619460941069,-0.893300483199517
"Georgia","Richmond, GA","Clinton","MedianAge",33.3,-24353,-32.0328839197632,-0.911073558791897
"Illinois","Coles, IL","Trump","MedianAge",33.3,5694,25.9786476868327,-0.906918017691293
"Iowa","Sioux, IA","Trump","MedianAge",33.3,12485,68.6215235792019,-0.897806333349698
"Kansas","Wyandotte, KS","Clinton","MedianAge",33.3,-14340,-29.1208902788214,-0.908271816205803
"Louisiana","East Carroll, LA","Clinton","MedianAge",33.3,-779,-26.5056141544743,-0.908840338600845
"Minnesota","Beltrami, MN","Trump","MedianAge",33.3,2095,9.71526618438138,-0.907311385561547
"North Carolina","Orange, NC","Clinton","MedianAge",33.3,-41366,-50.2380374058781,-0.937500727529862
"Texas","Potter, TX","Trump","MedianAge",33.3,11973,41.7891173082964,-0.928762706174482
"Virginia","Manassas, VA","Clinton","MedianAge",33.3,-2470,-16.0275128155214,-0.930565338158763
"Alaska","Alaska, AK","Trump","MedianAge",33.4,37408,15.1702434830568,-0.903264586228416
"Arizona","Apache, AZ","Clinton","MedianAge",33.4,-8843,-31.9691985105383,-0.909718300656347
"Michigan","Washtenaw, MI","Clinton","MedianAge",33.4,-77852,-40.957707058644,-0.966535509255614
"Texas","Dawson, TX","Trump","MedianAge",33.4,1801,50.5472916081953,-0.965221120509181
"Arkansas","Craighead, AR","Trump","MedianAge",33.5,12354,34.7285862873528,-0.9562050413457
"California","Madera, CA","Trump","MedianAge",33.5,6328,14.5447858965224,-0.951586800375447
"California","Monterey, CA","Clinton","MedianAge",33.5,-54193,-40.6220016790597,-0.99113742188318
"California","San Joaquin, CA","Clinton","MedianAge",33.5,-32188,-14.1796107523282,-1.01462856289938
"California","Stanislaus, CA","Clinton","MedianAge",33.5,-3153,-1.80785064734012,-1.01692965546879
"Georgia","Muscogee, GA","Clinton","MedianAge",33.5,-12875,-18.5185185185185,-1.02632596591316
"Mississippi","Coahoma, MS","Clinton","MedianAge",33.5,-3952,-44.3447037701975,-1.02921017708801
"Mississippi","Holmes, MS","Clinton","MedianAge",33.5,-5380,-66.617137196632,-1.03313655768535
"Nevada","Elko, NV","Trump","MedianAge",33.5,10150,54.6904466835498,-1.02572898090784
"Texas","Crane, TX","Trump","MedianAge",33.5,750,54.1907514450867,-1.02518162301788
"California","Santa Barbara, CA","Clinton","MedianAge",33.6,-50777,-28.3863862520824,-1.06223921178946
"Colorado","El Paso, CO","Trump","MedianAge",33.6,71218,22.3276316119485,-1.01026356617955
"Georgia","Lanier, GA","Trump","MedianAge",33.6,1178,41.0309996516893,-1.00940384938705
"Mississippi","Hinds, MS","Clinton","MedianAge",33.6,-42319,-44.5102390693859,-1.04028870078088
"North Carolina","Harnett, NC","Trump","MedianAge",33.6,10877,23.612286985781,-1.03235055175536
"Wyoming","Sweetwater, WY","Trump","MedianAge",33.6,8923,52.0899007589025,-1.02583845248584
"District of Columbia","Dist. Of Columbia, NA","Clinton","MedianAge",33.7,-270107,-86.7763470706915,-1.22296538259838
"Kentucky","Calloway, KY","Trump","MedianAge",33.7,5618,35.0052962801421,-1.2188653070973
"Nebraska","Dakota, NE","Trump","MedianAge",33.7,1302,20.7357859531773,-1.21791509380032
"Nebraska","Dawes, NE","Trump","MedianAge",33.7,1831,49.8095756256801,-1.21657881073829
"Nebraska","Sarpy, NE","Trump","MedianAge",33.7,17110,21.2335567138248,-1.20409175274192
"Pennsylvania","Philadelphia, PA","Clinton","MedianAge",33.7,-475277,-66.9764577561449,-1.55095390723292
"Arizona","Yuma, AZ","Trump","MedianAge",33.8,560,1.05640445199019,-1.55054521334175
"Florida","Hendry, FL","Trump","MedianAge",33.8,1580,14.1298515471293,-1.54939211272023
"Idaho","Lincoln, ID","Trump","MedianAge",33.8,824,47.1395881006865,-1.54879074885179
"Illinois","Kendall, IL","Trump","MedianAge",33.8,77,0.142447507168626,-1.54873455344175
"Indiana","Adams, IN","Trump","MedianAge",33.8,6843,51.8644838562983,-1.54374046005372
"Louisiana","Natchitoches, LA","Trump","MedianAge",33.8,1824,10.97406894892,-1.54240928566533
"Ohio","Franklin, OH","Clinton","MedianAge",33.8,-151867,-25.8486461829644,-1.65324341989881
"South Dakota","Lincoln, SD","Trump","MedianAge",33.8,7423,29.4201577424597,-1.64782603640921
"Texas","Titus, TX","Trump","MedianAge",33.8,3914,41.5543051279329,-1.64496955803412
"Virginia","Buena Vista, VA","Trump","MedianAge",33.8,737,30.6190278354799,-1.64443168768092
"Wisconsin","Eau Claire, WI","Clinton","MedianAge",33.8,-4009,-7.2857791912767,-1.6473574980554
"Colorado","Weld, CO","Trump","MedianAge",33.9,30132,22.2491323931182,-1.62536684746822
"Kentucky","Madison, KY","Trump","MedianAge",33.9,11638,31.1417944395387,-1.61687331263703
"Minnesota","Winona, MN","Trump","MedianAge",33.9,756,2.89944005522743,-1.61632157588394
"Oklahoma","Woods, OK","Trump","MedianAge",33.9,2425,66.1123227917121,-1.61455178537306
"Texas","Tom Green, TX","Trump","MedianAge",33.9,18321,47.6129837053978,-1.60118092683703
"Virginia","Arlington, VA","Clinton","MedianAge",33.9,-71830,-59.1977847188455,-1.65360321648515
"Arkansas","Clark, AR","Trump","MedianAge",34,784,9.19540229885057,-1.6530310450375
"California","Colusa, CA","Trump","MedianAge",34,890,13.2895326265492,-1.65238151367475
"Georgia","Carroll, GA","Trump","MedianAge",34,17565,39.5083110281383,-1.6395623918918
"Louisiana","Lafayette, LA","Trump","MedianAge",34,35469,33.5871140024431,-1.61367674255964
"Michigan","Kalamazoo, MI","Clinton","MedianAge",34,-16114,-12.7586124989113,-1.62543690927814
"Minnesota","Stearns, MN","Trump","MedianAge",34,22041,27.6924816564479,-1.60935115560789
"Mississippi","Lamar, MS","Trump","MedianAge",34,13561,55.1439492517892,-1.59945419514682
"Nebraska","Douglas, NE","Clinton","MedianAge",34,-5721,-2.37945706288239,-1.60362944113147
"Texas","Tarrant, TX","Trump","MedianAge",34,57529,8.60550414800588,-1.56164417172917
"Texas","Wichita, TX","Trump","MedianAge",34,18861,49.4792623101341,-1.54787921551237
"Virginia","Prince William, VA","Clinton","MedianAge",34,-41423,-21.0866311684874,-1.57811015668032
